datetime,open,high,low,close,volume,adj_close
2024-01-01 08:23:00,42526.0,42530.0,42526.0,42530.0,4.62622,42530.0
2024-01-01 08:24:00,42529.99,42537.53,42510.84,42510.84,20.51881,42510.84
2024-01-01 08:25:00,42510.84,42510.85,42477.6,42477.6,10.24658,42477.6
2024-01-01 08:26:00,42477.6,42490.45,42477.6,42490.45,6.14973,42490.45
2024-01-01 08:27:00,42490.45,42490.45,42489.0,42489.01,3.47459,42489.01
2024-01-01 08:28:00,42489.01,42489.01,42484.35,42484.35,9.00328,42484.35
2024-01-01 08:29:00,42484.36,42484.36,42478.95,42482.0,5.58707,42482.0
2024-01-01 08:30:00,42482.0,42501.1,42481.99,42501.1,5.5878,42501.1
2024-01-01 08:31:00,42501.09,42504.79,42491.1,42491.1,8.78617,42491.1
2024-01-01 08:32:00,42491.11,42491.11,42482.76,42482.77,7.55667,42482.77
2024-01-01 08:33:00,42482.76,42485.61,42482.72,42482.72,5.58296,42482.72
2024-01-01 08:34:00,42482.72,42482.73,42461.1,42461.1,9.43844,42461.1
2024-01-01 08:35:00,42461.1,42478.86,42461.1,42478.86,4.18013,42478.86
2024-01-01 08:36:00,42478.86,42490.32,42478.85,42487.23,5.78024,42487.23
2024-01-01 08:37:00,42487.24,42487.24,42478.01,42478.02,3.4831,42478.02
2024-01-01 08:38:00,42478.01,42478.02,42472.5,42472.51,4.86103,42472.51
2024-01-01 08:39:00,42472.51,42472.51,42472.5,42472.51,3.35124,42472.51
2024-01-01 08:40:00,42472.51,42493.65,42472.5,42493.64,14.90871,42493.64
2024-01-01 08:41:00,42493.64,42493.68,42492.9,42492.91,3.02265,42492.91
2024-01-01 08:42:00,42492.91,42492.91,42492.9,42492.9,2.3151,42492.9
2024-01-01 08:43:00,42492.9,42492.91,42492.9,42492.9,4.94926,42492.9
2024-01-01 08:44:00,42492.9,42492.91,42492.9,42492.91,5.72419,42492.91
2024-01-01 08:45:00,42492.91,42492.91,42489.95,42492.91,8.25861,42492.91
2024-01-01 08:46:00,42492.9,42522.53,42492.9,42522.53,9.25599,42522.53
2024-01-01 08:47:00,42522.53,42531.98,42522.52,42531.97,6.28492,42531.97
2024-01-01 08:48:00,42531.98,42547.33,42531.97,42545.05,8.67505,42545.05
2024-01-01 08:49:00,42545.06,42545.06,42531.31,42531.32,4.0445,42531.32
2024-01-01 08:50:00,42531.31,42535.75,42531.27,42534.02,5.03554,42534.02
2024-01-01 08:51:00,42534.01,42534.01,42517.63,42523.46,5.96307,42523.46
2024-01-01 08:52:00,42523.45,42523.46,42518.64,42518.65,3.68684,42518.65
2024-01-01 08:53:00,42518.64,42523.46,42518.64,42523.46,7.52945,42523.46
2024-01-01 08:54:00,42523.46,42544.38,42523.45,42544.37,7.33631,42544.37
2024-01-01 08:55:00,42544.37,42549.87,42544.37,42549.86,4.00449,42549.86
2024-01-01 08:56:00,42549.87,42551.1,42549.86,42551.09,4.44616,42551.09
2024-01-01 08:57:00,42551.1,42556.5,42548.0,42548.01,12.59129,42548.01
2024-01-01 08:58:00,42548.02,42548.02,42547.28,42547.29,4.66346,42547.29
2024-01-01 08:59:00,42547.28,42550.0,42547.28,42549.99,15.24788,42549.99
2024-01-01 09:00:00,42550.0,42558.81,42548.0,42556.03,9.76131,42556.03
2024-01-01 09:01:00,42556.04,42569.45,42556.03,42569.44,6.96112,42569.44
2024-01-01 09:02:00,42569.44,42569.45,42569.44,42569.45,2.6418,42569.45
2024-01-01 09:03:00,42569.45,42569.45,42565.96,42565.97,10.48857,42565.97
2024-01-01 09:04:00,42565.96,42569.48,42565.96,42569.48,4.60034,42569.48
2024-01-01 09:05:00,42569.48,42569.48,42552.96,42552.96,6.47757,42552.96
2024-01-01 09:06:00,42552.96,42564.89,42552.96,42556.39,5.23162,42556.39
2024-01-01 09:07:00,42556.39,42556.39,42548.03,42548.04,11.52563,42548.04
2024-01-01 09:08:00,42548.04,42554.0,42548.03,42548.93,13.19964,42548.93
2024-01-01 09:09:00,42548.92,42554.51,42548.0,42548.0,13.67758,42548.0
2024-01-01 09:10:00,42548.01,42554.78,42548.0,42552.0,15.78731,42552.0
2024-01-01 09:11:00,42552.0,42552.0,42537.18,42547.97,11.06214,42547.97
2024-01-01 09:12:00,42547.97,42551.1,42547.96,42551.1,5.25023,42551.1
2024-01-01 09:13:00,42551.1,42551.1,42551.08,42551.08,7.09302,42551.08
2024-01-01 09:14:00,42551.08,42577.88,42551.08,42574.24,27.60815,42574.24
2024-01-01 09:15:00,42574.24,42586.24,42574.24,42586.23,10.93634,42586.23
2024-01-01 09:16:00,42586.24,42586.24,42574.2,42585.99,17.19939,42585.99
2024-01-01 09:17:00,42586.0,42599.28,42583.8,42594.57,17.18911,42594.57
2024-01-01 09:18:00,42594.56,42598.04,42586.5,42586.5,7.89861,42586.5
2024-01-01 09:19:00,42586.51,42590.73,42586.5,42590.72,11.38635,42590.72
2024-01-01 09:20:00,42590.73,42607.1,42590.72,42607.1,22.08583,42607.1
2024-01-01 09:21:00,42607.1,42616.39,42607.09,42614.01,15.99713,42614.01
2024-01-01 09:22:00,42614.0,42614.01,42602.74,42607.56,10.13712,42607.56
2024-01-01 09:23:00,42607.57,42628.0,42607.56,42627.99,16.81941,42627.99
2024-01-01 09:24:00,42627.99,42647.05,42627.27,42647.04,17.15157,42647.04
2024-01-01 09:25:00,42647.05,42658.44,42647.04,42652.06,21.84792,42652.06
2024-01-01 09:26:00,42652.07,42652.07,42633.96,42633.97,26.22632,42633.97
2024-01-01 09:27:00,42633.97,42633.97,42613.02,42613.03,12.92606,42613.03
2024-01-01 09:28:00,42613.02,42614.0,42613.02,42613.99,10.86274,42613.99
2024-01-01 09:29:00,42613.99,42614.0,42588.0,42588.01,11.39176,42588.01
2024-01-01 09:30:00,42588.01,42598.2,42588.0,42598.2,26.36861,42598.2
2024-01-01 09:31:00,42598.19,42630.7,42598.19,42626.01,18.60827,42626.01
2024-01-01 09:32:00,42626.01,42646.52,42626.0,42640.0,11.49242,42640.0
2024-01-01 09:33:00,42640.0,42653.3,42636.54,42653.3,9.0984,42653.3
2024-01-01 09:34:00,42653.3,42660.0,42653.29,42659.54,13.81299,42659.54
2024-01-01 09:35:00,42659.53,42661.1,42648.0,42659.03,16.38093,42659.03
2024-01-01 09:36:00,42659.04,42666.6,42659.03,42666.59,7.85842,42666.59
2024-01-01 09:37:00,42666.59,42667.1,42666.59,42667.09,20.0982,42667.09
2024-01-01 09:38:00,42667.1,42699.32,42667.09,42685.56,79.92575,42685.56
2024-01-01 09:39:00,42685.57,42693.84,42674.39,42691.52,34.02454,42691.52
2024-01-01 09:40:00,42691.51,42692.24,42665.3,42665.31,24.07144,42665.31
2024-01-01 09:41:00,42665.3,42665.31,42631.69,42653.99,19.04552,42653.99
2024-01-01 09:42:00,42653.99,42654.0,42639.02,42646.06,14.26683,42646.06
2024-01-01 09:43:00,42646.06,42663.99,42646.05,42663.99,19.69614,42663.99
2024-01-01 09:44:00,42663.98,42663.99,42639.02,42639.02,23.36616,42639.02
2024-01-01 09:45:00,42639.02,42650.0,42639.02,42649.99,4.74033,42649.99
2024-01-01 09:46:00,42649.99,42663.98,42649.99,42663.97,9.19647,42663.97
2024-01-01 09:47:00,42663.97,42690.0,42663.97,42682.0,16.45559,42682.0
2024-01-01 09:48:00,42682.0,42682.01,42645.23,42645.84,34.72054,42645.84
2024-01-01 09:49:00,42645.83,42645.84,42622.29,42636.4,17.95262,42636.4
2024-01-01 09:50:00,42636.4,42636.41,42628.73,42628.73,3.90851,42628.73
2024-01-01 09:51:00,42628.73,42643.49,42620.54,42643.49,10.40759,42643.49
2024-01-01 09:52:00,42643.49,42643.49,42634.0,42634.0,10.89425,42634.0
2024-01-01 09:53:00,42634.01,42642.4,42634.0,42642.39,7.03619,42642.39
2024-01-01 09:54:00,42642.4,42651.1,42642.39,42650.15,6.7923,42650.15
2024-01-01 09:55:00,42650.16,42650.16,42634.6,42637.41,9.19151,42637.41
2024-01-01 09:56:00,42637.4,42638.5,42629.08,42635.89,9.95365,42635.89
2024-01-01 09:57:00,42635.89,42635.9,42621.6,42621.61,4.88545,42621.61
2024-01-01 09:58:00,42621.6,42635.64,42621.6,42635.63,5.23669,42635.63
2024-01-01 09:59:00,42635.64,42649.69,42635.63,42649.69,8.71691,42649.69
2024-01-01 10:00:00,42649.69,42653.57,42649.68,42653.56,4.71261,42653.56
2024-01-01 10:01:00,42653.56,42656.0,42653.56,42656.0,3.79906,42656.0
2024-01-01 10:02:00,42655.99,42664.5,42654.62,42654.63,12.06665,42654.63
2024-01-01 10:03:00,42654.62,42656.7,42651.11,42656.7,27.02925,42656.7
2024-01-01 10:04:00,42656.69,42656.7,42645.69,42645.69,17.13515,42645.69
2024-01-01 10:05:00,42645.7,42681.1,42645.69,42677.44,19.37739,42677.44
2024-01-01 10:06:00,42677.45,42692.23,42677.44,42692.23,12.81681,42692.23
2024-01-01 10:07:00,42692.22,42692.23,42681.1,42681.11,16.23254,42681.11
2024-01-01 10:08:00,42681.1,42681.11,42675.84,42675.85,9.75841,42675.85
2024-01-01 10:09:00,42675.85,42675.85,42653.99,42654.0,5.556,42654.0
2024-01-01 10:10:00,42654.0,42654.0,42651.1,42653.99,7.38546,42653.99
2024-01-01 10:11:00,42654.0,42657.07,42653.99,42657.06,5.84824,42657.06
2024-01-01 10:12:00,42657.06,42657.07,42657.06,42657.06,2.25603,42657.06
2024-01-01 10:13:00,42657.07,42673.08,42657.06,42673.07,9.38417,42673.07
2024-01-01 10:14:00,42673.07,42673.08,42662.16,42663.27,10.05379,42663.27
2024-01-01 10:15:00,42663.27,42676.72,42658.78,42658.79,27.99331,42658.79
2024-01-01 10:16:00,42658.78,42658.82,42644.42,42644.42,7.79904,42644.42
2024-01-01 10:17:00,42644.42,42654.0,42640.01,42647.61,19.48531,42647.61
2024-01-01 10:18:00,42647.61,42647.61,42628.0,42637.61,23.30032,42637.61
2024-01-01 10:19:00,42637.62,42649.98,42634.54,42636.42,13.87704,42636.42
2024-01-01 10:20:00,42636.41,42645.77,42636.41,42645.76,14.16273,42645.76
2024-01-01 10:21:00,42645.76,42670.0,42645.76,42664.01,16.55095,42664.01
2024-01-01 10:22:00,42664.01,42671.82,42664.0,42671.82,11.66299,42671.82
2024-01-01 10:23:00,42671.81,42671.82,42656.0,42656.0,17.47239,42656.0
2024-01-01 10:24:00,42656.01,42681.1,42656.0,42680.21,23.55049,42680.21
2024-01-01 10:25:00,42680.21,42692.6,42680.21,42692.59,14.20448,42692.59
2024-01-01 10:26:00,42692.6,42708.93,42684.52,42684.53,29.08131,42684.53
2024-01-01 10:27:00,42684.53,42684.56,42684.52,42684.55,4.26519,42684.55
2024-01-01 10:28:00,42684.56,42684.56,42662.11,42662.12,15.79248,42662.12
2024-01-01 10:29:00,42662.12,42666.42,42662.11,42666.42,6.09708,42666.42
2024-01-01 10:30:00,42666.41,42666.42,42666.41,42666.42,2.96563,42666.42
2024-01-01 10:31:00,42666.42,42666.42,42666.41,42666.41,6.33752,42666.41
2024-01-01 10:32:00,42666.41,42666.42,42666.41,42666.41,1.85758,42666.41
2024-01-01 10:33:00,42666.42,42686.0,42666.41,42685.99,11.15327,42685.99
2024-01-01 10:34:00,42686.0,42707.59,42685.99,42692.47,25.44189,42692.47
2024-01-01 10:35:00,42692.47,42692.47,42688.38,42688.39,3.23806,42688.39
2024-01-01 10:36:00,42688.38,42688.39,42688.38,42688.38,4.52672,42688.38
2024-01-01 10:37:00,42688.38,42689.59,42688.38,42689.59,3.38503,42689.59
2024-01-01 10:38:00,42689.58,42691.23,42684.78,42684.79,12.35914,42684.79
2024-01-01 10:39:00,42684.79,42684.79,42683.86,42683.86,5.25473,42683.86
2024-01-01 10:40:00,42683.87,42700.0,42681.32,42700.0,17.15552,42700.0
2024-01-01 10:41:00,42700.0,42705.0,42699.99,42700.01,16.87926,42700.01
2024-01-01 10:42:00,42700.01,42703.5,42700.01,42703.49,6.1886,42703.49
2024-01-01 10:43:00,42703.5,42703.5,42703.49,42703.5,2.88517,42703.5
2024-01-01 10:44:00,42703.5,42717.14,42703.49,42712.0,108.04882,42712.0
2024-01-01 10:45:00,42711.99,42734.0,42711.99,42720.09,27.70417,42720.09
2024-01-01 10:46:00,42720.09,42720.1,42708.93,42712.74,10.03385,42712.74
2024-01-01 10:47:00,42712.74,42712.74,42703.49,42708.07,13.63589,42708.07
2024-01-01 10:48:00,42708.08,42708.08,42703.5,42703.51,7.26796,42703.51
2024-01-01 10:49:00,42703.51,42725.0,42703.5,42723.79,29.53373,42723.79
2024-01-01 10:50:00,42723.8,42730.01,42723.79,42730.0,6.84827,42730.0
2024-01-01 10:51:00,42730.0,42748.4,42730.0,42746.5,18.81629,42746.5
2024-01-01 10:52:00,42746.5,42749.36,42740.02,42749.35,17.46562,42749.35
2024-01-01 10:53:00,42749.35,42749.36,42730.0,42734.38,17.48752,42734.38
2024-01-01 10:54:00,42734.38,42734.38,42717.54,42717.54,17.17695,42717.54
2024-01-01 10:55:00,42717.55,42717.55,42696.0,42696.01,18.43991,42696.01
2024-01-01 10:56:00,42696.0,42703.67,42696.0,42703.67,8.34807,42703.67
2024-01-01 10:57:00,42703.67,42703.67,42703.66,42703.66,3.59722,42703.66
2024-01-01 10:58:00,42703.66,42703.67,42696.01,42696.02,5.64456,42696.02
2024-01-01 10:59:00,42696.01,42696.02,42691.1,42691.1,18.43489,42691.1
2024-01-01 11:00:00,42691.1,42702.99,42688.38,42702.99,14.39333,42702.99
2024-01-01 11:01:00,42702.99,42737.66,42702.98,42737.65,11.79022,42737.65
2024-01-01 11:02:00,42737.65,42741.1,42737.65,42741.1,20.47549,42741.1
2024-01-01 11:03:00,42741.09,42755.0,42741.09,42743.97,20.98008,42743.97
2024-01-01 11:04:00,42743.97,42756.55,42734.38,42754.0,38.8061,42754.0
2024-01-01 11:05:00,42753.99,42754.03,42746.15,42746.41,21.81274,42746.41
2024-01-01 11:06:00,42746.4,42762.39,42744.0,42762.38,26.71519,42762.38
2024-01-01 11:07:00,42762.38,42762.39,42750.04,42750.36,14.75006,42750.36
2024-01-01 11:08:00,42750.36,42760.0,42744.8,42757.96,22.4554,42757.96
2024-01-01 11:09:00,42757.96,42757.96,42750.31,42750.31,19.16481,42750.31
2024-01-01 11:10:00,42750.32,42750.32,42750.31,42750.32,6.80639,42750.32
2024-01-01 11:11:00,42750.32,42750.32,42744.8,42744.8,7.83429,42744.8
2024-01-01 11:12:00,42744.81,42744.81,42725.21,42725.22,14.83626,42725.22
2024-01-01 11:13:00,42725.21,42725.22,42708.99,42719.96,14.69237,42719.96
2024-01-01 11:14:00,42719.97,42720.0,42695.16,42695.16,21.58256,42695.16
2024-01-01 11:15:00,42695.16,42699.22,42691.1,42699.22,6.89106,42699.22
2024-01-01 11:16:00,42699.21,42699.22,42696.0,42696.01,8.45558,42696.01
2024-01-01 11:17:00,42696.01,42713.51,42696.0,42713.51,12.34618,42713.51
2024-01-01 11:18:00,42713.5,42720.0,42702.44,42702.45,11.2128,42702.45
2024-01-01 11:19:00,42702.45,42702.45,42693.11,42693.99,8.37484,42693.99
2024-01-01 11:20:00,42694.0,42694.0,42672.57,42672.57,10.64092,42672.57
2024-01-01 11:21:00,42672.57,42679.58,42653.33,42662.69,31.57782,42662.69
2024-01-01 11:22:00,42662.69,42663.98,42656.69,42656.7,14.893,42656.7
2024-01-01 11:23:00,42656.7,42660.35,42656.69,42660.0,14.38009,42660.0
2024-01-01 11:24:00,42660.0,42678.94,42659.99,42665.14,16.30387,42665.14
2024-01-01 11:25:00,42665.13,42678.94,42661.0,42678.93,13.6797,42678.93
2024-01-01 11:26:00,42678.93,42691.1,42678.93,42691.09,8.45945,42691.09
2024-01-01 11:27:00,42691.1,42694.95,42691.09,42694.94,6.8939,42694.94
2024-01-01 11:28:00,42694.94,42698.0,42689.89,42692.5,12.57665,42692.5
2024-01-01 11:29:00,42692.5,42692.5,42681.1,42681.1,11.79968,42681.1
2024-01-01 11:30:00,42681.11,42685.34,42677.0,42677.0,19.13237,42677.0
2024-01-01 11:31:00,42677.01,42677.01,42666.51,42666.52,9.88188,42666.52
2024-01-01 11:32:00,42666.51,42666.52,42625.23,42625.23,27.02853,42625.23
2024-01-01 11:33:00,42625.23,42636.35,42625.23,42636.35,12.98863,42636.35
2024-01-01 11:34:00,42636.35,42643.63,42636.34,42640.56,10.45748,42640.56
2024-01-01 11:35:00,42640.57,42653.23,42640.56,42653.22,11.5375,42653.22
2024-01-01 11:36:00,42653.23,42653.66,42653.22,42653.65,6.20585,42653.65
2024-01-01 11:37:00,42653.66,42653.66,42628.0,42628.0,17.7231,42628.0
2024-01-01 11:38:00,42628.0,42632.52,42628.0,42630.0,5.2731,42630.0
2024-01-01 11:39:00,42630.0,42639.35,42630.0,42639.35,10.96803,42639.35
2024-01-01 11:40:00,42639.34,42649.24,42625.87,42625.88,12.29193,42625.88
2024-01-01 11:41:00,42625.88,42628.62,42614.0,42614.01,14.37444,42614.01
2024-01-01 11:42:00,42614.0,42614.01,42606.47,42606.48,4.65095,42606.48
2024-01-01 11:43:00,42606.48,42607.03,42605.21,42605.21,15.3554,42605.21
2024-01-01 11:44:00,42605.22,42607.82,42605.21,42607.81,6.03364,42607.81
2024-01-01 11:45:00,42607.81,42629.76,42607.81,42625.5,12.46665,42625.5
2024-01-01 11:46:00,42625.5,42629.76,42625.5,42629.75,5.59801,42629.75
2024-01-01 11:47:00,42629.75,42629.76,42629.75,42629.75,4.2772,42629.75
2024-01-01 11:48:00,42629.75,42629.76,42618.87,42623.99,14.24125,42623.99
2024-01-01 11:49:00,42623.99,42624.0,42609.64,42609.65,11.67927,42609.65
2024-01-01 11:50:00,42609.65,42644.22,42609.64,42644.22,9.52394,42644.22
2024-01-01 11:51:00,42644.21,42657.88,42644.21,42657.85,7.85087,42657.85
2024-01-01 11:52:00,42657.84,42657.85,42641.93,42641.93,6.42968,42641.93
2024-01-01 11:53:00,42641.94,42641.94,42641.93,42641.94,2.88118,42641.94
2024-01-01 11:54:00,42641.93,42647.05,42641.93,42647.04,11.02281,42647.04
2024-01-01 11:55:00,42647.05,42680.0,42647.04,42680.0,16.38487,42680.0
2024-01-01 11:56:00,42679.99,42699.99,42679.99,42699.99,16.20857,42699.99
2024-01-01 11:57:00,42699.98,42699.99,42699.98,42699.99,4.73447,42699.99
2024-01-01 11:58:00,42699.99,42699.99,42692.16,42692.16,7.59623,42692.16
2024-01-01 11:59:00,42692.17,42692.17,42690.2,42690.2,4.78701,42690.2
2024-01-01 12:00:00,42690.21,42709.24,42690.2,42709.24,18.2122,42709.24
2024-01-01 12:01:00,42709.23,42739.22,42709.23,42738.07,18.20549,42738.07
2024-01-01 12:02:00,42738.07,42738.17,42709.19,42709.2,13.04906,42709.2
2024-01-01 12:03:00,42709.19,42709.2,42694.01,42695.95,6.75085,42695.95
2024-01-01 12:04:00,42695.96,42695.96,42691.1,42693.45,4.8305,42693.45
2024-01-01 12:05:00,42693.44,42698.36,42693.44,42693.44,7.02065,42693.44
2024-01-01 12:06:00,42693.44,42693.45,42667.67,42670.01,15.7053,42670.01
2024-01-01 12:07:00,42670.01,42670.02,42651.22,42651.22,17.70505,42651.22
2024-01-01 12:08:00,42651.22,42659.93,42622.0,42625.99,21.41191,42625.99
2024-01-01 12:09:00,42625.99,42649.92,42625.99,42649.91,5.33474,42649.91
2024-01-01 12:10:00,42649.91,42653.39,42647.78,42653.38,2.63338,42653.38
2024-01-01 12:11:00,42653.39,42653.39,42642.91,42642.92,5.29107,42642.92
2024-01-01 12:12:00,42642.91,42642.92,42611.45,42625.55,13.0514,42625.55
2024-01-01 12:13:00,42625.56,42635.12,42625.55,42628.63,10.12302,42628.63
2024-01-01 12:14:00,42628.63,42628.64,42616.8,42626.53,4.49868,42626.53
2024-01-01 12:15:00,42626.52,42630.53,42626.52,42630.51,8.69828,42630.51
2024-01-01 12:16:00,42630.5,42630.51,42630.5,42630.5,2.23715,42630.5
2024-01-01 12:17:00,42630.51,42632.66,42630.5,42632.66,12.08913,42632.66
2024-01-01 12:18:00,42632.66,42648.79,42632.65,42648.79,4.632,42648.79
2024-01-01 12:19:00,42648.78,42666.56,42645.71,42665.64,15.7736,42665.64
2024-01-01 12:20:00,42665.65,42665.68,42648.79,42665.68,11.67802,42665.68
2024-01-01 12:21:00,42665.67,42690.74,42665.67,42690.73,5.06424,42690.73
2024-01-01 12:22:00,42690.74,42704.0,42690.73,42703.99,8.8254,42703.99
2024-01-01 12:23:00,42704.0,42704.28,42699.99,42700.0,11.76291,42700.0
2024-01-01 12:24:00,42699.99,42700.0,42684.13,42684.14,14.13971,42684.14
2024-01-01 12:25:00,42684.13,42684.17,42678.67,42684.16,14.50588,42684.16
2024-01-01 12:26:00,42684.16,42684.17,42684.16,42684.16,3.12564,42684.16
2024-01-01 12:27:00,42684.17,42684.17,42676.46,42680.0,4.70659,42680.0
2024-01-01 12:28:00,42680.0,42684.16,42663.77,42684.15,12.33717,42684.15
2024-01-01 12:29:00,42684.15,42684.16,42684.15,42684.15,3.14667,42684.15
2024-01-01 12:30:00,42684.16,42698.75,42684.15,42698.74,19.80771,42698.74
2024-01-01 12:31:00,42698.75,42698.75,42690.0,42690.0,9.75192,42690.0
2024-01-01 12:32:00,42690.0,42690.01,42681.1,42681.11,6.3785,42681.11
2024-01-01 12:33:00,42681.1,42681.11,42677.23,42677.24,21.06082,42677.24
2024-01-01 12:34:00,42677.23,42694.14,42671.01,42694.14,12.89035,42694.14
2024-01-01 12:35:00,42694.14,42710.0,42694.09,42710.0,19.16168,42710.0
2024-01-01 12:36:00,42709.99,42736.68,42709.99,42733.0,22.0028,42733.0
2024-01-01 12:37:00,42733.0,42748.0,42732.99,42740.35,21.54462,42740.35
2024-01-01 12:38:00,42740.36,42750.0,42735.24,42749.99,15.50762,42749.99
2024-01-01 12:39:00,42750.0,42777.77,42746.15,42777.76,29.84277,42777.76
2024-01-01 12:40:00,42777.76,42780.0,42758.05,42765.09,22.93208,42765.09
2024-01-01 12:41:00,42765.09,42768.65,42758.0,42768.49,19.66428,42768.49
2024-01-01 12:42:00,42768.49,42770.04,42763.87,42763.88,10.05572,42763.88
2024-01-01 12:43:00,42763.87,42763.88,42746.55,42758.87,16.81653,42758.87
2024-01-01 12:44:00,42758.86,42760.14,42755.76,42755.76,12.07794,42755.76
2024-01-01 12:45:00,42755.77,42755.77,42735.47,42740.0,18.0344,42740.0
2024-01-01 12:46:00,42740.0,42740.01,42724.0,42728.04,8.95348,42728.04
2024-01-01 12:47:00,42728.04,42728.05,42721.96,42721.97,10.06454,42721.97
2024-01-01 12:48:00,42721.97,42732.09,42720.21,42723.26,13.18713,42723.26
2024-01-01 12:49:00,42723.25,42723.26,42713.3,42713.3,15.69389,42713.3
2024-01-01 12:50:00,42713.31,42717.01,42710.67,42710.71,16.26634,42710.71
2024-01-01 12:51:00,42710.7,42716.2,42710.7,42712.01,5.26776,42712.01
2024-01-01 12:52:00,42712.01,42730.0,42706.36,42730.0,36.15637,42730.0
2024-01-01 12:53:00,42729.99,42730.0,42706.96,42706.96,15.15357,42706.96
2024-01-01 12:54:00,42706.97,42706.97,42682.33,42683.99,17.67969,42683.99
2024-01-01 12:55:00,42683.99,42689.76,42666.31,42670.96,24.38415,42670.96
2024-01-01 12:56:00,42670.97,42681.1,42668.24,42674.9,11.45078,42674.9
2024-01-01 12:57:00,42674.9,42677.53,42657.65,42661.92,18.39412,42661.92
2024-01-01 12:58:00,42661.91,42662.0,42651.1,42660.87,11.18878,42660.87
2024-01-01 12:59:00,42660.87,42660.88,42643.68,42648.38,7.61248,42648.38
2024-01-01 13:00:00,42648.37,42664.0,42648.37,42664.0,7.40016,42664.0
2024-01-01 13:01:00,42664.0,42664.0,42654.62,42654.62,10.85435,42654.62
2024-01-01 13:02:00,42654.62,42654.63,42631.1,42631.11,11.843,42631.11
2024-01-01 13:03:00,42631.1,42644.0,42612.76,42640.4,30.40335,42640.4
2024-01-01 13:04:00,42640.39,42658.0,42640.39,42658.0,5.54758,42658.0
2024-01-01 13:05:00,42658.0,42658.0,42654.47,42654.48,5.71203,42654.48
2024-01-01 13:06:00,42654.48,42671.49,42648.62,42671.48,10.3428,42671.48
2024-01-01 13:07:00,42671.49,42671.49,42661.1,42662.29,15.08065,42662.29
2024-01-01 13:08:00,42662.3,42669.11,42662.29,42669.1,4.16118,42669.1
2024-01-01 13:09:00,42669.1,42686.0,42669.1,42685.99,4.99036,42685.99
2024-01-01 13:10:00,42685.99,42700.0,42685.99,42700.0,5.49387,42700.0
2024-01-01 13:11:00,42700.0,42700.0,42695.18,42697.99,9.77572,42697.99
2024-01-01 13:12:00,42697.98,42697.99,42695.45,42695.46,6.46743,42695.46
2024-01-01 13:13:00,42695.46,42700.0,42695.19,42699.99,3.7902,42699.99
2024-01-01 13:14:00,42700.0,42700.08,42699.99,42700.08,7.9806,42700.08
2024-01-01 13:15:00,42700.07,42720.0,42700.07,42719.99,9.95595,42719.99
2024-01-01 13:16:00,42720.0,42720.0,42713.17,42713.18,11.00318,42713.18
2024-01-01 13:17:00,42713.17,42713.18,42702.99,42703.21,5.8492,42703.21
2024-01-01 13:18:00,42703.2,42703.21,42703.2,42703.21,2.85797,42703.21
2024-01-01 13:19:00,42703.2,42707.14,42703.2,42707.14,5.90033,42707.14
2024-01-01 13:20:00,42707.14,42713.25,42707.13,42713.24,8.89205,42713.24
2024-01-01 13:21:00,42713.24,42730.0,42713.24,42729.99,5.82097,42729.99
2024-01-01 13:22:00,42729.99,42733.81,42720.23,42724.51,13.67011,42724.51
2024-01-01 13:23:00,42724.5,42724.51,42714.0,42714.7,10.19801,42714.7
