datetime,open,high,low,close,volume,adj_close
2024-03-24 16:15:00,65613.99,65687.99,65460.87,65559.2,194.63849,65559.2
2024-03-24 16:30:00,65559.19,65670.6,65500.0,65632.8,167.81207,65632.8
2024-03-24 16:45:00,65632.81,65660.0,65177.38,65249.04,466.75696,65249.04
2024-03-24 17:00:00,65249.04,65323.19,64600.01,64869.86,958.17989,64869.86
2024-03-24 17:15:00,64869.86,65193.1,64869.86,65032.0,522.4749,65032.0
2024-03-24 17:30:00,65031.99,65470.0,64912.15,65404.64,465.88187,65404.64
2024-03-24 17:45:00,65404.64,65539.01,65299.69,65345.99,314.15983,65345.99
2024-03-24 18:00:00,65345.99,65747.56,65340.0,65580.01,371.58786,65580.01
2024-03-24 18:15:00,65580.0,65770.0,65512.7,65689.99,291.19968,65689.99
2024-03-24 18:30:00,65689.99,66045.99,65572.02,65804.18,999.36083,65804.18
2024-03-24 18:45:00,65804.19,65857.65,65650.04,65846.01,261.24967,65846.01
2024-03-24 19:00:00,65846.01,66041.67,65675.0,65860.0,636.66638,65860.0
2024-03-24 19:15:00,65860.01,65889.4,65667.66,65722.59,274.32191,65722.59
2024-03-24 19:30:00,65722.6,65942.0,65699.51,65855.46,302.57552,65855.46
2024-03-24 19:45:00,65855.46,65950.0,65785.4,65843.02,276.70688,65843.02
2024-03-24 20:00:00,65843.02,66297.0,65730.6,66215.88,668.94139,66215.88
2024-03-24 20:15:00,66215.88,66450.0,66119.05,66426.0,717.01326,66426.0
2024-03-24 20:30:00,66426.0,66437.0,66161.81,66240.5,314.03546,66240.5
2024-03-24 20:45:00,66240.5,66304.46,66122.1,66161.86,244.76295,66161.86
2024-03-24 21:00:00,66161.87,66419.67,66161.86,66404.14,352.80728,66404.14
2024-03-24 21:15:00,66404.14,66485.6,66188.24,66456.0,389.64614,66456.0
2024-03-24 21:30:00,66456.01,66500.0,66290.74,66309.9,216.92248,66309.9
2024-03-24 21:45:00,66309.9,66666.0,66225.67,66530.01,483.09539,66530.01
2024-03-24 22:00:00,66530.01,67000.0,66480.01,66841.26,1076.93986,66841.26
2024-03-24 22:15:00,66841.26,67000.0,66694.33,66963.6,368.53195,66963.6
2024-03-24 22:30:00,66963.61,67000.0,66752.0,66956.41,350.94114,66956.41
2024-03-24 22:45:00,66956.41,66965.2,66810.0,66951.26,348.79564,66951.26
2024-03-24 23:00:00,66951.26,67590.0,66925.6,67547.12,2006.69857,67547.12
2024-03-24 23:15:00,67547.12,67628.69,67300.77,67347.93,790.74787,67347.93
2024-03-24 23:30:00,67347.93,67347.94,67173.15,67265.61,399.19719,67265.61
2024-03-24 23:45:00,67265.61,67390.0,67177.32,67209.99,331.36677,67209.99
2024-03-25 00:00:00,67210.0,67318.18,66783.73,66863.93,751.34979,66863.93
2024-03-25 00:15:00,66863.93,67000.0,66751.45,66891.94,338.05414,66891.94
2024-03-25 00:30:00,66891.95,66919.99,66507.89,66632.03,438.51614,66632.03
2024-03-25 00:45:00,66632.03,66640.0,66503.97,66577.34,221.98091,66577.34
2024-03-25 01:00:00,66577.34,66800.0,66521.38,66798.99,272.70615,66798.99
2024-03-25 01:15:00,66798.98,66997.01,66635.58,66743.12,347.7395,66743.12
2024-03-25 01:30:00,66743.12,66760.06,66569.02,66629.29,306.54831,66629.29
2024-03-25 01:45:00,66629.3,66683.57,66430.0,66556.0,216.31517,66556.0
2024-03-25 02:00:00,66556.0,66673.95,66468.6,66474.99,221.82537,66474.99
2024-03-25 02:15:00,66475.13,66660.6,66385.06,66614.0,359.61332,66614.0
2024-03-25 02:30:00,66614.0,66803.16,66602.07,66699.99,228.33277,66699.99
2024-03-25 02:45:00,66699.99,66748.21,66650.05,66700.01,151.8428,66700.01
2024-03-25 03:00:00,66700.01,66880.0,66575.76,66795.55,255.13414,66795.55
2024-03-25 03:15:00,66795.54,66843.35,66752.77,66768.0,172.97504,66768.0
2024-03-25 03:30:00,66768.01,67168.9,66768.0,67052.05,481.4904,67052.05
2024-03-25 03:45:00,67052.05,67350.0,66933.01,67350.0,347.0474,67350.0
2024-03-25 04:00:00,67350.0,67462.88,67160.0,67229.51,530.2664,67229.51
2024-03-25 04:15:00,67229.51,67236.6,67034.01,67199.99,228.02059,67199.99
2024-03-25 04:30:00,67199.99,67403.11,67176.0,67296.23,280.22171,67296.23
2024-03-25 04:45:00,67296.22,67533.33,67291.06,67505.99,467.172,67505.99
2024-03-25 05:00:00,67506.0,67633.26,67436.28,67440.0,367.17208,67440.0
2024-03-25 05:15:00,67440.0,67590.0,67343.31,67559.17,297.66558,67559.17
2024-03-25 05:30:00,67559.17,67740.0,67430.71,67465.99,512.46842,67465.99
2024-03-25 05:45:00,67466.0,67480.0,67264.11,67350.0,327.41794,67350.0
2024-03-25 06:00:00,67350.0,67400.0,67113.69,67174.97,289.05557,67174.97
2024-03-25 06:15:00,67174.97,67259.93,67124.44,67150.2,219.80894,67150.2
2024-03-25 06:30:00,67150.19,67168.39,66928.57,67030.01,308.13182,67030.01
2024-03-25 06:45:00,67030.01,67195.64,66969.96,67149.99,328.91018,67149.99
2024-03-25 07:00:00,67150.0,67277.56,67106.01,67130.12,254.55632,67130.12
2024-03-25 07:15:00,67130.13,67171.86,67000.0,67163.87,217.30752,67163.87
2024-03-25 07:30:00,67163.87,67163.87,66978.72,67019.61,164.51229,67019.61
2024-03-25 07:45:00,67019.61,67024.0,66710.0,66821.19,394.52635,66821.19
2024-03-25 08:00:00,66821.19,67159.17,66792.4,67065.59,277.12621,67065.59
2024-03-25 08:15:00,67065.6,67140.0,66930.6,67072.05,249.37368,67072.05
2024-03-25 08:30:00,67072.04,67200.0,66871.86,67070.0,370.62864,67070.0
2024-03-25 08:45:00,67070.0,67083.5,66815.0,66938.67,224.22756,66938.67
2024-03-25 09:00:00,66938.68,67001.26,66765.93,66784.39,279.17759,66784.39
2024-03-25 09:15:00,66784.4,66898.0,66765.93,66854.78,199.81435,66854.78
2024-03-25 09:30:00,66854.79,66984.58,66747.65,66932.55,265.36567,66932.55
2024-03-25 09:45:00,66932.55,67100.0,66880.39,67055.96,218.82594,67055.96
2024-03-25 10:00:00,67055.96,67344.23,67002.28,67292.26,381.4202,67292.26
2024-03-25 10:15:00,67292.26,67324.15,67084.05,67084.05,255.92603,67084.05
2024-03-25 10:30:00,67084.06,67226.85,66960.0,66960.01,213.17771,66960.01
2024-03-25 10:45:00,66960.0,67027.06,66840.9,66994.33,330.92239,66994.33
2024-03-25 11:00:00,66994.32,67020.0,66800.0,66862.8,268.83814,66862.8
2024-03-25 11:15:00,66862.8,66900.0,66771.01,66880.01,406.42829,66880.01
2024-03-25 11:30:00,66880.0,67000.0,66760.0,66770.15,424.26301,66770.15
2024-03-25 11:45:00,66770.14,66887.64,66760.0,66810.15,167.75978,66810.15
2024-03-25 12:00:00,66810.15,67108.75,66780.0,67033.04,362.56769,67033.04
2024-03-25 12:15:00,67033.04,67190.0,66981.98,67087.87,287.34753,67087.87
2024-03-25 12:30:00,67087.86,67267.92,67014.8,67045.99,283.50172,67045.99
2024-03-25 12:45:00,67045.99,67140.0,66963.6,67079.99,184.37316,67079.99
2024-03-25 13:00:00,67079.99,67218.0,66928.06,66957.21,320.53385,66957.21
2024-03-25 13:15:00,66957.21,66980.0,66843.61,66928.38,342.93544,66928.38
2024-03-25 13:30:00,66928.38,67229.98,66928.38,67185.01,656.6314,67185.01
2024-03-25 13:45:00,67185.01,68000.0,67114.14,67984.0,1513.90307,67984.0
2024-03-25 14:00:00,67984.01,68800.0,67677.45,68582.56,3093.09374,68582.56
2024-03-25 14:15:00,68582.57,69450.0,68575.24,69167.64,3231.34267,69167.64
2024-03-25 14:30:00,69167.64,69336.64,68802.56,69102.8,1720.64636,69102.8
2024-03-25 14:45:00,69102.81,69434.0,68941.22,69377.19,1153.89992,69377.19
2024-03-25 15:00:00,69377.2,69775.95,69178.57,69269.21,2059.2656,69269.21
2024-03-25 15:15:00,69269.2,69598.79,69136.88,69482.34,863.81013,69482.34
2024-03-25 15:30:00,69482.96,69850.0,69365.19,69673.68,994.39163,69673.68
2024-03-25 15:45:00,69673.69,70000.0,69609.78,69792.05,1353.48684,69792.05
2024-03-25 16:00:00,69792.06,69880.0,69440.18,69720.09,818.19656,69720.09
2024-03-25 16:15:00,69720.08,69800.0,69515.97,69527.82,565.15676,69527.82
2024-03-25 16:30:00,69527.82,70273.0,69510.0,70055.66,1677.33785,70055.66
2024-03-25 16:45:00,70062.85,70246.54,69947.2,70154.42,876.96387,70154.42
2024-03-25 17:00:00,70154.41,70688.0,70133.18,70532.15,1243.11134,70532.15
2024-03-25 17:15:00,70532.14,70792.02,70395.48,70671.26,894.99106,70671.26
2024-03-25 17:30:00,70671.27,70844.44,70275.0,70440.37,1010.93833,70440.37
2024-03-25 17:45:00,70440.36,70641.1,70199.97,70559.09,743.19725,70559.09
2024-03-25 18:00:00,70559.08,70674.0,70500.0,70547.62,576.02372,70547.62
2024-03-25 18:15:00,70547.61,70787.73,70470.76,70643.95,735.23343,70643.95
2024-03-25 18:30:00,70643.95,70674.61,70364.8,70661.19,407.58221,70661.19
2024-03-25 18:45:00,70661.19,70913.73,70627.29,70857.09,606.6725,70857.09
2024-03-25 19:00:00,70857.1,70949.0,70574.43,70617.7,860.11509,70617.7
2024-03-25 19:15:00,70617.71,70767.23,70516.87,70617.92,578.72502,70617.92
2024-03-25 19:30:00,70617.92,70776.4,70568.23,70749.22,471.9511,70749.22
2024-03-25 19:45:00,70749.23,71000.0,70729.73,70960.89,883.60399,70960.89
2024-03-25 20:00:00,70960.89,71150.0,70737.38,70779.59,836.20232,70779.59
2024-03-25 20:15:00,70779.6,71030.0,70751.83,70873.72,395.4305,70873.72
2024-03-25 20:30:00,70873.72,70873.73,70684.84,70849.99,298.22161,70849.99
2024-03-25 20:45:00,70849.99,70974.8,70790.35,70907.21,316.56559,70907.21
2024-03-25 21:00:00,70907.21,70941.1,70384.82,70385.99,607.48402,70385.99
2024-03-25 21:15:00,70385.99,70386.0,69562.09,69810.0,1425.87544,69810.0
2024-03-25 21:30:00,69810.0,70119.75,69688.0,70119.75,458.35534,70119.75
2024-03-25 21:45:00,70119.75,70124.3,69800.0,69853.57,287.77342,69853.57
2024-03-25 22:00:00,69853.58,70441.1,69850.0,70381.1,461.79603,70381.1
2024-03-25 22:15:00,70381.1,70526.24,70286.06,70350.81,324.19208,70350.81
2024-03-25 22:30:00,70350.81,70681.03,70313.95,70577.53,332.68508,70577.53
2024-03-25 22:45:00,70577.53,70584.88,70235.93,70310.0,342.26021,70310.0
2024-03-25 23:00:00,70309.99,70469.99,70264.05,70426.0,220.90005,70426.0
2024-03-25 23:15:00,70426.01,70454.6,70125.68,70161.09,269.18806,70161.09
2024-03-25 23:30:00,70161.1,70232.57,69810.0,69871.99,343.61293,69871.99
2024-03-25 23:45:00,69871.99,69980.0,69725.51,69880.01,307.1111,69880.01
2024-03-26 00:00:00,69880.0,69974.83,69732.8,69860.0,292.23038,69860.0
2024-03-26 00:15:00,69860.0,69978.5,69742.08,69930.0,282.1472,69930.0
2024-03-26 00:30:00,69929.99,70221.1,69912.21,70099.01,411.97942,70099.01
2024-03-26 00:45:00,70099.01,70127.22,69857.97,69893.0,210.77806,69893.0
2024-03-26 01:00:00,69892.99,70180.0,69800.0,70141.11,205.38175,70141.11
2024-03-26 01:15:00,70141.11,70323.79,70081.1,70278.91,380.26227,70278.91
2024-03-26 01:30:00,70278.91,70278.91,70181.1,70228.75,216.54125,70228.75
2024-03-26 01:45:00,70228.76,70314.93,70171.8,70284.19,256.95367,70284.19
2024-03-26 02:00:00,70284.19,70284.19,70045.0,70182.51,425.90417,70182.51
2024-03-26 02:15:00,70182.52,70281.1,70124.77,70249.53,222.49491,70249.53
2024-03-26 02:30:00,70249.54,70288.43,70220.0,70237.99,168.58063,70237.99
2024-03-26 02:45:00,70238.0,70549.54,70220.0,70530.0,383.80297,70530.0
2024-03-26 03:00:00,70529.99,70530.0,70288.0,70400.01,250.60976,70400.01
2024-03-26 03:15:00,70400.0,70541.1,70302.2,70481.23,269.03578,70481.23
2024-03-26 03:30:00,70481.23,70606.0,70351.8,70549.59,222.77889,70549.59
2024-03-26 03:45:00,70549.58,70574.0,70396.49,70423.11,243.40046,70423.11
2024-03-26 04:00:00,70423.11,70665.83,70401.11,70604.02,210.81082,70604.02
2024-03-26 04:15:00,70604.02,70613.79,70503.53,70608.01,231.53964,70608.01
2024-03-26 04:30:00,70608.01,70618.19,70502.71,70610.0,156.42241,70610.0
2024-03-26 04:45:00,70610.0,70620.0,70516.01,70600.83,198.51292,70600.83
2024-03-26 05:00:00,70600.82,70609.17,70401.11,70492.01,326.26072,70492.01
2024-03-26 05:15:00,70492.01,70523.56,70356.57,70356.57,218.88752,70356.57
2024-03-26 05:30:00,70356.57,70404.02,70274.55,70340.0,257.91621,70340.0
2024-03-26 05:45:00,70340.01,70413.32,70281.1,70300.0,130.48353,70300.0
2024-03-26 06:00:00,70300.0,70397.96,70260.3,70281.99,201.41177,70281.99
2024-03-26 06:15:00,70281.99,70385.0,70281.99,70385.0,138.00618,70385.0
2024-03-26 06:30:00,70384.99,70579.73,70380.0,70398.0,267.37174,70398.0
2024-03-26 06:45:00,70398.0,70616.64,70359.99,70616.01,379.39126,70616.01
2024-03-26 07:00:00,70616.01,70897.47,70616.0,70824.01,509.11344,70824.01
2024-03-26 07:15:00,70824.01,71561.1,70824.01,71485.24,1268.48768,71485.24
2024-03-26 07:30:00,71485.24,71554.01,71096.01,71144.0,816.29118,71144.0
2024-03-26 07:45:00,71144.01,71160.0,70412.33,70486.38,1134.3043,70486.38
2024-03-26 08:00:00,70486.38,70773.89,70268.66,70630.0,888.3906,70630.0
2024-03-26 08:15:00,70630.01,70820.0,70567.17,70577.64,353.38951,70577.64
2024-03-26 08:30:00,70577.65,70714.64,70477.35,70714.63,315.68696,70714.63
2024-03-26 08:45:00,70714.63,70716.6,70521.1,70693.66,287.8464,70693.66
2024-03-26 09:00:00,70693.66,70721.1,70620.0,70640.02,210.38896,70640.02
2024-03-26 09:15:00,70640.01,71100.0,70626.37,71029.99,532.65199,71029.99
2024-03-26 09:30:00,71029.99,71089.55,70932.23,71028.01,324.09121,71028.01
2024-03-26 09:45:00,71028.01,71280.0,71001.1,71142.23,395.09406,71142.23
2024-03-26 10:00:00,71142.24,71194.99,71030.21,71032.23,341.88886,71032.23
2024-03-26 10:15:00,71032.24,71149.45,70865.73,70905.39,461.81368,70905.39
2024-03-26 10:30:00,70905.39,70973.73,70865.73,70930.7,272.30968,70930.7
2024-03-26 10:45:00,70930.7,71029.41,70880.0,70893.73,390.57482,70893.73
2024-03-26 11:00:00,70893.73,70906.72,70687.99,70731.5,332.96759,70731.5
2024-03-26 11:15:00,70731.5,70862.0,70701.1,70716.54,347.18911,70716.54
2024-03-26 11:30:00,70716.53,70741.82,70609.0,70631.44,299.9015,70631.44
2024-03-26 11:45:00,70631.43,70849.21,70578.0,70693.16,280.49567,70693.16
2024-03-26 12:00:00,70693.17,70760.89,70524.0,70759.81,448.58979,70759.81
2024-03-26 12:15:00,70759.81,70980.0,70759.8,70807.73,360.80746,70807.73
2024-03-26 12:30:00,70807.74,71054.79,70791.8,70988.0,329.38649,70988.0
2024-03-26 12:45:00,70988.01,71113.5,70830.0,71109.99,325.55768,71109.99
2024-03-26 13:00:00,71109.99,71136.63,70811.25,70852.0,406.73779,70852.0
2024-03-26 13:15:00,70851.99,70976.23,70742.77,70817.34,327.71696,70817.34
2024-03-26 13:30:00,70817.34,70817.34,70070.0,70554.01,1329.68802,70554.01
2024-03-26 13:45:00,70554.0,70950.0,70325.14,70389.99,820.37568,70389.99
2024-03-26 14:00:00,70389.99,70676.2,70108.05,70321.1,868.8226,70321.1
2024-03-26 14:15:00,70321.1,70388.6,69566.0,69586.35,1288.4925,69586.35
2024-03-26 14:30:00,69588.87,69970.14,69280.0,69968.41,1675.8716,69968.41
2024-03-26 14:45:00,69968.42,70380.0,69903.69,70310.0,989.23765,70310.0
2024-03-26 15:00:00,70310.01,70348.05,69834.66,70093.27,567.67901,70093.27
2024-03-26 15:15:00,70093.28,70199.94,69686.6,70150.01,590.82172,70150.01
2024-03-26 15:30:00,70150.01,70320.0,69934.15,70281.22,413.12591,70281.22
2024-03-26 15:45:00,70281.22,70341.99,70171.53,70250.0,320.23136,70250.0
2024-03-26 16:00:00,70250.01,70499.0,70000.5,70000.5,755.23172,70000.5
2024-03-26 16:15:00,70000.51,70041.1,69597.29,69876.85,822.45508,69876.85
2024-03-26 16:30:00,69876.85,69965.78,69412.0,69522.38,644.49769,69522.38
2024-03-26 16:45:00,69522.38,69796.22,69436.48,69729.99,556.24178,69729.99
2024-03-26 17:00:00,69729.99,69915.86,69502.0,69628.01,449.72619,69628.01
2024-03-26 17:15:00,69628.01,70088.79,69610.0,70057.99,390.32786,70057.99
2024-03-26 17:30:00,70057.99,70180.47,69970.15,70116.02,410.31146,70116.02
2024-03-26 17:45:00,70116.02,70200.0,70031.26,70066.55,275.39939,70066.55
2024-03-26 18:00:00,70066.54,70268.65,70032.08,70226.0,210.39575,70226.0
2024-03-26 18:15:00,70225.99,70258.29,70141.1,70192.89,190.9808,70192.89
2024-03-26 18:30:00,70192.88,70400.0,70152.65,70270.0,300.94038,70270.0
2024-03-26 18:45:00,70270.0,70399.71,69927.49,69932.0,323.32588,69932.0
2024-03-26 19:00:00,69931.99,70081.1,69673.14,69825.81,555.84235,69825.81
2024-03-26 19:15:00,69825.81,69970.14,69624.34,69760.0,424.7355,69760.0
2024-03-26 19:30:00,69760.01,69907.92,69660.0,69800.0,595.62119,69800.0
2024-03-26 19:45:00,69800.01,69950.4,69445.97,69477.67,721.74466,69477.67
2024-03-26 20:00:00,69477.66,69790.0,69401.72,69696.02,361.27361,69696.02
2024-03-26 20:15:00,69696.01,69790.0,69570.13,69736.4,201.67329,69736.4
2024-03-26 20:30:00,69736.4,69872.0,69736.4,69780.01,166.63352,69780.01
2024-03-26 20:45:00,69780.01,69850.18,69648.51,69827.76,252.7093,69827.76
2024-03-26 21:00:00,69827.76,69931.22,69730.0,69885.28,220.44935,69885.28
2024-03-26 21:15:00,69885.29,70138.55,69820.88,70122.01,237.54884,70122.01
2024-03-26 21:30:00,70122.0,70197.05,70013.06,70047.12,200.53605,70047.12
2024-03-26 21:45:00,70047.12,70119.4,69978.96,70000.68,161.27457,70000.68
2024-03-26 22:00:00,70000.67,70070.64,69874.0,69902.77,175.80348,69902.77
2024-03-26 22:15:00,69902.78,69902.78,69652.01,69860.0,180.94785,69860.0
2024-03-26 22:30:00,69860.0,70142.81,69771.78,70037.38,181.92695,70037.38
2024-03-26 22:45:00,70037.38,70280.0,70022.8,70249.22,272.1488,70249.22
2024-03-26 23:00:00,70249.21,70305.33,70194.03,70290.57,211.75153,70290.57
2024-03-26 23:15:00,70290.57,70296.17,70043.27,70140.0,208.46297,70140.0
2024-03-26 23:30:00,70140.0,70140.0,70032.79,70036.12,134.6566,70036.12
2024-03-26 23:45:00,70036.12,70092.59,69946.14,69988.0,152.89407,69988.0
2024-03-27 00:00:00,69987.99,70034.76,69840.0,69916.02,183.50146,69916.02
2024-03-27 00:15:00,69916.03,70119.4,69840.0,70117.99,225.2025,70117.99
2024-03-27 00:30:00,70118.0,70479.99,70044.78,70453.87,679.30096,70453.87
2024-03-27 00:45:00,70453.86,70700.0,70305.58,70619.99,433.9084,70619.99
2024-03-27 01:00:00,70619.99,70739.65,70420.0,70678.05,301.82079,70678.05
2024-03-27 01:15:00,70678.04,70720.0,70450.0,70466.14,336.87752,70466.14
2024-03-27 01:30:00,70466.15,70608.03,70430.0,70470.01,244.41175,70470.01
2024-03-27 01:45:00,70470.01,70480.0,70170.67,70326.74,314.37522,70326.74
2024-03-27 02:00:00,70326.74,70371.66,70175.0,70228.06,198.55587,70228.06
2024-03-27 02:15:00,70228.05,70454.88,70185.53,70396.72,214.67757,70396.72
2024-03-27 02:30:00,70396.71,70490.0,70309.5,70380.65,163.66547,70380.65
2024-03-27 02:45:00,70380.64,70588.0,70311.71,70575.94,253.5291,70575.94
2024-03-27 03:00:00,70575.94,70687.73,70481.1,70527.54,294.59489,70527.54
2024-03-27 03:15:00,70527.54,70621.1,70490.26,70494.64,167.17976,70494.64
2024-03-27 03:30:00,70494.65,70550.0,70366.2,70366.44,156.41021,70366.44
2024-03-27 03:45:00,70366.44,70489.69,70310.01,70387.99,204.68823,70387.99
2024-03-27 04:00:00,70388.0,70487.37,70262.08,70280.0,266.68962,70280.0
2024-03-27 04:15:00,70280.01,70370.56,70245.87,70334.09,182.11723,70334.09
2024-03-27 04:30:00,70334.08,70416.12,70268.66,70348.74,152.63509,70348.74
2024-03-27 04:45:00,70348.73,70348.74,70034.45,70190.0,410.55384,70190.0
2024-03-27 05:00:00,70190.0,70363.86,70154.37,70348.21,236.25068,70348.21
2024-03-27 05:15:00,70348.21,70433.16,70343.29,70352.0,251.38254,70352.0
2024-03-27 05:30:00,70352.0,70519.99,70343.29,70441.79,186.22902,70441.79
2024-03-27 05:45:00,70441.79,70492.52,70363.85,70475.07,156.20737,70475.07
2024-03-27 06:00:00,70475.06,70598.0,70408.99,70409.0,270.81229,70409.0
2024-03-27 06:15:00,70408.99,70417.91,70310.0,70351.46,158.52149,70351.46
2024-03-27 06:30:00,70351.46,70375.33,70210.26,70273.85,182.03847,70273.85
2024-03-27 06:45:00,70273.85,70330.74,70164.46,70309.99,174.25377,70309.99
2024-03-27 07:00:00,70310.0,70331.62,70009.0,70054.0,285.49602,70054.0
2024-03-27 07:15:00,70053.99,70094.29,69770.0,69815.99,461.60737,69815.99
2024-03-27 07:30:00,69815.99,69950.0,69660.75,69829.99,470.88403,69829.99
2024-03-27 07:45:00,69830.0,69862.2,69640.0,69725.99,347.72695,69725.99
2024-03-27 08:00:00,69726.0,69944.4,69710.0,69927.29,295.61434,69927.29
2024-03-27 08:15:00,69927.29,69991.71,69840.0,69840.01,194.07821,69840.01
2024-03-27 08:30:00,69840.01,69878.95,69684.0,69684.0,157.12462,69684.0
2024-03-27 08:45:00,69684.01,69808.25,69510.0,69547.91,477.59889,69547.91
2024-03-27 09:00:00,69547.91,69790.0,69407.0,69676.9,680.31699,69676.9
2024-03-27 09:15:00,69676.91,69882.76,69572.25,69836.79,393.45985,69836.79
2024-03-27 09:30:00,69836.79,69988.0,69705.0,69870.01,249.73172,69870.01
2024-03-27 09:45:00,69870.01,70111.0,69814.81,70057.6,317.90437,70057.6
2024-03-27 10:00:00,70057.6,70115.89,69920.0,70030.29,325.03288,70030.29
2024-03-27 10:15:00,70030.28,70200.4,69960.0,70200.39,306.68638,70200.39
2024-03-27 10:30:00,70200.4,70200.4,70037.06,70037.06,321.47435,70037.06
2024-03-27 10:45:00,70037.07,70137.24,69947.26,70112.01,270.34506,70112.01
2024-03-27 11:00:00,70112.01,70239.45,70021.1,70180.0,242.07677,70180.0
2024-03-27 11:15:00,70179.99,70194.0,70044.78,70119.39,189.31585,70119.39
2024-03-27 11:30:00,70119.39,70359.97,70061.1,70228.13,349.7792,70228.13
2024-03-27 11:45:00,70228.12,70306.77,70141.37,70220.73,401.24559,70220.73
2024-03-27 12:00:00,70220.73,70375.39,70220.73,70232.4,278.76638,70232.4
2024-03-27 12:15:00,70232.4,70247.75,70130.0,70167.22,274.28245,70167.22
2024-03-27 12:30:00,70167.22,70261.73,70011.92,70030.0,302.19252,70030.0
2024-03-27 12:45:00,70030.01,70186.18,69994.01,70186.18,357.73444,70186.18
2024-03-27 13:00:00,70186.17,71285.38,70169.73,71238.79,2359.49348,71238.79
2024-03-27 13:15:00,71238.79,71683.59,71121.1,71658.0,1627.21493,71658.0
2024-03-27 13:30:00,71658.0,71769.54,70367.64,70567.31,2033.30092,70567.31
2024-03-27 13:45:00,70567.32,70672.93,69645.04,69892.0,2405.74528,69892.0
2024-03-27 14:00:00,69891.99,69996.9,68534.01,69196.0,3943.55161,69196.0
2024-03-27 14:15:00,69196.0,70063.78,69041.57,69733.99,2385.75631,69733.99
2024-03-27 14:30:00,69734.0,70218.08,69600.43,69931.0,1469.18284,69931.0
2024-03-27 14:45:00,69931.0,70060.0,69653.56,70050.74,1010.47274,70050.74
2024-03-27 15:00:00,70050.74,70078.5,69212.41,69431.4,868.30012,69431.4
2024-03-27 15:15:00,69431.4,69504.84,69000.01,69210.0,1247.0731,69210.0
2024-03-27 15:30:00,69210.0,69440.51,69020.01,69140.97,892.3314,69140.97
2024-03-27 15:45:00,69140.96,69200.0,68868.59,68874.0,874.06234,68874.0
